image_id,pa_deg,fl_mm,mt_mm
IMG_00001.tif,16.783151381294555,74.57940429376177,20.34708409770509
IMG_00002.tif,16.783151381294555,74.57940429376177,20.34708409770509
IMG_00003.tif,16.783151381294555,74.57940429376177,20.34708409770509
IMG_00004.tif,16.783151381294555,74.57940429376177,20.34708409770509
IMG_00005.tif,16.783151381294555,74.57940429376177,20.34708409770509
IMG_00006.tif,18.356927962172986,75.34282267503376,21.83459056860331
IMG_00007.tif,18.356927962172986,75.34282267503376,21.83459056860331
IMG_00008.tif,18.356927962172986,75.34282267503376,21.83459056860331
IMG_00009.tif,18.356927962172986,75.34282267503376,21.83459056860331
IMG_00010.tif,18.356927962172986,75.34282267503376,21.83459056860331
IMG_00011.tif,19.44,65.4584542897603,19.760526695850047
IMG_00012.tif,19.44,65.4584542897603,19.760526695850047
IMG_00013.tif,19.44,65.4584542897603,19.760526695850047
IMG_00014.tif,19.44,65.4584542897603,19.760526695850047
IMG_00015.tif,19.44,65.4584542897603,19.760526695850047
IMG_00016.tif,16.783151381294555,76.94386626720272,20.463167447522316
IMG_00017.tif,16.783151381294555,76.94386626720272,20.463167447522316
IMG_00018.tif,16.783151381294555,76.94386626720272,20.463167447522316
IMG_00019.tif,16.783151381294555,76.94386626720272,20.463167447522316
IMG_00020.tif,16.783151381294555,76.94386626720272,20.463167447522316
IMG_00021.tif,16.783151381294555,74.46370576189008,20.334015090067386
IMG_00022.tif,16.783151381294555,74.46370576189008,20.334015090067386
IMG_00023.tif,16.783151381294555,74.46370576189008,20.334015090067386
IMG_00024.tif,16.783151381294555,74.46370576189008,20.334015090067386
IMG_00025.tif,16.783151381294555,74.46370576189008,20.334015090067386
IMG_00026.tif,18.356927962172986,76.3014144645211,20.58563609720948
IMG_00027.tif,18.356927962172986,76.3014144645211,20.58563609720948
IMG_00028.tif,18.356927962172986,76.3014144645211,20.58563609720948
IMG_00029.tif,18.356927962172986,76.3014144645211,20.58563609720948
IMG_00030.tif,18.356927962172986,76.3014144645211,20.58563609720948
