image_id,pa_deg,fl_mm,mt_mm
IMG_00001.tif,15.263193844575625,75.30582357316922,19.60154022988506
IMG_00002.tif,16.040073288194886,74.8655242340733,19.937747126436783
IMG_00003.tif,16.816952731814148,74.42522489497739,20.273954022988505
IMG_00004.tif,18.347013296557066,74.76522073722671,20.72912643678161
IMG_00005.tif,18.347013296557066,74.42522489497739,20.82912643678161
IMG_00006.tif,19.84957252004611,72.46006027445901,21.018781609195404
IMG_00007.tif,19.84957252004611,72.46006027445901,21.018781609195404
IMG_00008.tif,18.347013296557066,74.76522073722671,21.018781609195404
IMG_00009.tif,18.347013296557066,72.46006027445901,19.859011494252876
IMG_00010.tif,15.263193844575625,78.33491483843152,19.77625287356322
IMG_00011.tif,15.263193844575625,78.33491483843152,19.77625287356322
IMG_00012.tif,18.347013296557066,71.88389355683088,19.77625287356322
IMG_00013.tif,19.4,65.18913028970837,19.77625287356322
IMG_00014.tif,19.4,65.18913028970837,20.63142528735632
IMG_00015.tif,19.4,65.18913028970837,20.63142528735632
IMG_00016.tif,16.816952731814148,73.15054306189433,20.63142528735632
IMG_00017.tif,16.816952731814148,73.15054306189433,20.63142528735632
IMG_00018.tif,16.816952731814148,76.94247248359844,20.14406896551724
IMG_00019.tif,16.816952731814148,73.15054306189433,19.65671264367816
IMG_00020.tif,16.816952731814148,71.73259568949737,19.65671264367816
IMG_00021.tif,16.816952731814148,71.73259568949737,18.341770114942527
IMG_00022.tif,16.816952731814148,74.18827269738766,19.65671264367816
IMG_00023.tif,16.816952731814148,74.18827269738766,20.537172413793105
IMG_00024.tif,18.347013296557066,76.37400252957997,20.54866666666667
IMG_00025.tif,18.347013296557066,76.37400252957997,20.54866666666667
IMG_00026.tif,18.347013296557066,76.37400252957997,20.54866666666667
IMG_00027.tif,18.347013296557066,76.37400252957997,20.30958620689655
IMG_00028.tif,18.347013296557066,76.37400252957997,20.2452183908046
IMG_00029.tif,16.816952731814148,78.06412175968126,19.978551724137933
IMG_00030.tif,16.816952731814148,81.05226043382457,19.978551724137933
IMG_00031.tif,16.816952731814148,81.05226043382457,20.153264367816092
IMG_00032.tif,16.816952731814148,81.05226043382457,20.153264367816092
IMG_00033.tif,16.816952731814148,78.88972627424212,20.153264367816092
IMG_00034.tif,16.816952731814148,78.88972627424212,20.598568591850658
IMG_00035.tif,16.816952731814148,78.88972627424212,20.414805387845
IMG_00036.tif,15.263193844575625,81.39731200073692,20.414805387845
IMG_00037.tif,15.263193844575625,83.35966236901629,20.16900149952452
IMG_00038.tif,15.263193844575625,83.35966236901629,20.16900149952452
IMG_00039.tif,15.263193844575625,81.39731200073692,19.723975449055786
IMG_00040.tif,16.816952731814148,77.39329728743061,18.71694745871862
IMG_00041.tif,19.4,61.6659906069811,18.71694745871862
IMG_00042.tif,19.4,61.6659906069811,18.6078052747614
