image_id,pa_deg,fl_mm,mt_mm
IMG_00001.tif,16.816952731814148,74.42522489497739,20.273954022988505
IMG_00002.tif,16.816952731814148,74.42522489497739,20.273954022988505
IMG_00003.tif,16.816952731814148,74.42522489497739,20.273954022988505
IMG_00004.tif,16.816952731814148,74.42522489497739,20.273954022988505
IMG_00005.tif,16.816952731814148,74.42522489497739,20.273954022988505
IMG_00006.tif,18.347013296557066,74.76522073722671,21.018781609195404
IMG_00007.tif,18.347013296557066,74.76522073722671,21.018781609195404
IMG_00008.tif,18.347013296557066,74.76522073722671,21.018781609195404
IMG_00009.tif,18.347013296557066,74.76522073722671,21.018781609195404
IMG_00010.tif,18.347013296557066,74.76522073722671,21.018781609195404
IMG_00011.tif,19.4,65.18913028970837,19.77625287356322
IMG_00012.tif,19.4,65.18913028970837,19.77625287356322
IMG_00013.tif,19.4,65.18913028970837,19.77625287356322
IMG_00014.tif,19.4,65.18913028970837,19.77625287356322
IMG_00015.tif,19.4,65.18913028970837,19.77625287356322
IMG_00016.tif,16.816952731814148,76.94247248359844,20.14406896551724
IMG_00017.tif,16.816952731814148,76.94247248359844,20.14406896551724
IMG_00018.tif,16.816952731814148,76.94247248359844,20.14406896551724
IMG_00019.tif,16.816952731814148,76.94247248359844,20.14406896551724
IMG_00020.tif,16.816952731814148,76.94247248359844,20.14406896551724
IMG_00021.tif,16.816952731814148,74.18827269738766,20.537172413793105
IMG_00022.tif,16.816952731814148,74.18827269738766,20.537172413793105
IMG_00023.tif,16.816952731814148,74.18827269738766,20.537172413793105
IMG_00024.tif,16.816952731814148,74.18827269738766,20.537172413793105
IMG_00025.tif,16.816952731814148,74.18827269738766,20.537172413793105
IMG_00026.tif,18.347013296557066,76.37400252957997,20.2452183908046
IMG_00027.tif,18.347013296557066,76.37400252957997,20.2452183908046
IMG_00028.tif,18.347013296557066,76.37400252957997,20.2452183908046
IMG_00029.tif,18.347013296557066,76.37400252957997,20.2452183908046
IMG_00030.tif,18.347013296557066,76.37400252957997,20.2452183908046
