image_id,pa_deg,fl_mm,mt_mm
IMG_00001.tif,17.107985247513717,72.8898748935064,20.018781609195404
IMG_00002.tif,17.107985247513717,72.8898748935064,20.018781609195404
IMG_00003.tif,17.107985247513717,72.8898748935064,20.018781609195404
IMG_00004.tif,17.107985247513717,72.8898748935064,20.018781609195404
IMG_00005.tif,17.107985247513717,72.8898748935064,20.018781609195404
IMG_00006.tif,18.303188252157604,75.36174143410548,20.667189716969474
IMG_00007.tif,18.303188252157604,75.36174143410548,20.667189716969474
IMG_00008.tif,18.303188252157604,75.36174143410548,20.667189716969474
IMG_00009.tif,18.303188252157604,75.36174143410548,20.667189716969474
IMG_00010.tif,18.303188252157604,75.36174143410548,20.667189716969474
IMG_00011.tif,18.362041428226537,68.0413449982257,19.98222988505747
IMG_00012.tif,18.362041428226537,68.0413449982257,19.98222988505747
IMG_00013.tif,18.362041428226537,68.0413449982257,19.98222988505747
IMG_00014.tif,18.362041428226537,68.0413449982257,19.98222988505747
IMG_00015.tif,18.362041428226537,68.0413449982257,19.98222988505747
IMG_00016.tif,17.022810408003615,73.17013857848026,19.955333333333332
IMG_00017.tif,17.022810408003615,73.17013857848026,19.955333333333332
IMG_00018.tif,17.022810408003615,73.17013857848026,19.955333333333332
IMG_00019.tif,17.022810408003615,73.17013857848026,19.955333333333332
IMG_00020.tif,17.022810408003615,73.17013857848026,19.955333333333332
IMG_00021.tif,17.428976957711313,74.01097636416094,19.648291072451354
IMG_00022.tif,17.428976957711313,74.01097636416094,19.648291072451354
IMG_00023.tif,17.428976957711313,74.01097636416094,19.648291072451354
IMG_00024.tif,17.428976957711313,74.01097636416094,19.648291072451354
IMG_00025.tif,17.428976957711313,74.01097636416094,19.648291072451354
IMG_00026.tif,17.56108625517722,76.8976502460029,20.212114942528736
IMG_00027.tif,17.56108625517722,76.8976502460029,20.212114942528736
IMG_00028.tif,17.56108625517722,76.8976502460029,20.212114942528736
IMG_00029.tif,17.56108625517722,76.8976502460029,20.212114942528736
IMG_00030.tif,17.56108625517722,76.8976502460029,20.212114942528736
IMG_00031.tif,16.497562576168235,78.16143429749698,20.257172413793107
