image_id,pa_deg,fl_mm,mt_mm
IMG_00001.tif,16.72569321073388,75.17021794841135,19.383973727422006
IMG_00002.tif,16.72569321073388,75.17021794841135,19.383973727422006
IMG_00003.tif,16.72569321073388,75.17021794841135,19.383973727422006
IMG_00004.tif,16.72569321073388,75.17021794841135,19.383973727422006
IMG_00005.tif,16.72569321073388,75.17021794841135,19.383973727422006
IMG_00006.tif,18.433126074510866,77.23917786682503,20.310271024242105
IMG_00007.tif,18.433126074510866,77.23917786682503,20.310271024242105
IMG_00008.tif,18.433126074510866,77.23917786682503,20.310271024242105
IMG_00009.tif,18.433126074510866,77.23917786682503,20.310271024242105
IMG_00010.tif,18.433126074510866,77.23917786682503,20.310271024242105
IMG_00011.tif,18.517202040323628,70.02201092207541,19.331756978653534
IMG_00012.tif,18.517202040323628,70.02201092207541,19.331756978653534
IMG_00013.tif,18.517202040323628,70.02201092207541,19.331756978653534
IMG_00014.tif,18.517202040323628,70.02201092207541,19.331756978653534
IMG_00015.tif,18.517202040323628,70.02201092207541,19.331756978653534
IMG_00016.tif,16.60401486857659,75.74356368254895,19.293333333333333
IMG_00017.tif,16.60401486857659,75.74356368254895,19.293333333333333
IMG_00018.tif,16.60401486857659,75.74356368254895,19.293333333333333
IMG_00019.tif,16.60401486857659,75.74356368254895,19.293333333333333
IMG_00020.tif,16.60401486857659,75.74356368254895,19.293333333333333
IMG_00021.tif,17.184252796730455,74.85491337596886,19.4920197044335
IMG_00022.tif,17.184252796730455,74.85491337596886,19.4920197044335
IMG_00023.tif,17.184252796730455,74.85491337596886,19.4920197044335
IMG_00024.tif,17.184252796730455,74.85491337596886,19.4920197044335
IMG_00025.tif,17.184252796730455,74.85491337596886,19.4920197044335
IMG_00026.tif,17.372980364538886,76.46246883274274,19.66016420361248
IMG_00027.tif,17.372980364538886,76.46246883274274,19.66016420361248
IMG_00028.tif,17.372980364538886,76.46246883274274,19.66016420361248
IMG_00029.tif,17.372980364538886,76.46246883274274,19.66016420361248
IMG_00030.tif,17.372980364538886,76.46246883274274,19.66016420361248
IMG_00031.tif,15.85366082309748,79.47296244593765,19.724532019704437
IMG_00032.tif,15.85366082309748,79.47296244593765,19.724532019704437
IMG_00033.tif,15.85366082309748,79.47296244593765,19.724532019704437
IMG_00034.tif,15.85366082309748,79.47296244593765,19.724532019704437
IMG_00035.tif,15.85366082309748,79.47296244593765,19.724532019704437
IMG_00036.tif,14.817151244020886,80.30916260311884,19.645582860371388
IMG_00037.tif,14.817151244020886,80.30916260311884,19.645582860371388
IMG_00038.tif,14.817151244020886,80.30916260311884,19.645582860371388
IMG_00039.tif,14.817151244020886,80.30916260311884,19.645582860371388
IMG_00040.tif,14.817151244020886,80.30916260311884,19.645582860371388
IMG_00041.tif,15.105664047578562,81.682911599731,19.86844192299737
IMG_00042.tif,15.105664047578562,81.682911599731,19.86844192299737
IMG_00043.tif,15.105664047578562,81.682911599731,19.86844192299737
IMG_00044.tif,15.105664047578562,81.682911599731,19.86844192299737
IMG_00045.tif,15.105664047578562,81.682911599731,19.86844192299737
IMG_00046.tif,17.186610066690655,75.13124760917358,19.981928511618502
IMG_00047.tif,17.186610066690655,75.13124760917358,19.981928511618502
IMG_00048.tif,17.186610066690655,75.13124760917358,19.981928511618502
IMG_00049.tif,17.186610066690655,75.13124760917358,19.981928511618502
IMG_00050.tif,17.186610066690655,75.13124760917358,19.981928511618502
IMG_00051.tif,17.411977463028737,70.18198398736925,18.81449433556603
IMG_00052.tif,17.411977463028737,70.18198398736925,18.81449433556603
IMG_00053.tif,17.411977463028737,70.18198398736925,18.81449433556603
IMG_00054.tif,17.411977463028737,70.18198398736925,18.81449433556603
IMG_00055.tif,17.411977463028737,70.18198398736925,18.81449433556603
IMG_00056.tif,14.756947391643774,88.10803860728261,20.77065565551879
IMG_00057.tif,14.756947391643774,88.10803860728261,20.77065565551879
IMG_00058.tif,14.756947391643774,88.10803860728261,20.77065565551879
IMG_00059.tif,14.756947391643774,88.10803860728261,20.77065565551879
IMG_00060.tif,14.756947391643774,88.10803860728261,20.77065565551879
IMG_00061.tif,17.403750007406558,82.03030826283478,21.059315449333223
IMG_00062.tif,17.403750007406558,82.03030826283478,21.059315449333223
IMG_00063.tif,17.403750007406558,82.03030826283478,21.059315449333223
IMG_00064.tif,17.403750007406558,82.03030826283478,21.059315449333223
IMG_00065.tif,17.403750007406558,82.03030826283478,21.059315449333223
IMG_00066.tif,16.309932474020215,93.11771819544234,22.99439899483457
IMG_00067.tif,16.309932474020215,93.11771819544234,22.99439899483457
IMG_00068.tif,16.309932474020215,93.11771819544234,22.99439899483457
IMG_00069.tif,16.309932474020215,93.11771819544234,22.99439899483457
IMG_00070.tif,16.309932474020215,93.11771819544234,22.99439899483457
IMG_00071.tif,20.0,74.31324093895269,22.09291451440272
IMG_00072.tif,20.0,74.31324093895269,22.09291451440272
IMG_00073.tif,20.0,74.31324093895269,22.09291451440272
IMG_00074.tif,20.0,74.31324093895269,22.09291451440272
IMG_00075.tif,20.0,74.31324093895269,22.09291451440272
IMG_00076.tif,20.0,71.85233754925673,21.256207361906093
IMG_00077.tif,20.0,71.85233754925673,21.256207361906093
IMG_00078.tif,20.0,71.85233754925673,21.256207361906093
IMG_00079.tif,20.0,71.85233754925673,21.256207361906093
IMG_00080.tif,20.0,71.85233754925673,21.256207361906093
IMG_00081.tif,11.84277341263094,86.75815417086483,18.8945339476011
IMG_00082.tif,11.84277341263094,86.75815417086483,18.8945339476011
IMG_00083.tif,11.84277341263094,86.75815417086483,18.8945339476011
IMG_00084.tif,11.84277341263094,86.75815417086483,18.8945339476011
IMG_00085.tif,11.84277341263094,86.75815417086483,18.8945339476011
IMG_00086.tif,16.08874072356251,80.95092415929103,20.230566336265067
IMG_00087.tif,16.08874072356251,80.95092415929103,20.230566336265067
IMG_00088.tif,16.08874072356251,80.95092415929103,20.230566336265067
IMG_00089.tif,16.08874072356251,80.95092415929103,20.230566336265067
IMG_00090.tif,16.08874072356251,80.95092415929103,20.230566336265067
IMG_00091.tif,14.090276920822324,88.3612999810269,20.454587928707713
IMG_00092.tif,14.090276920822324,88.3612999810269,20.454587928707713
IMG_00093.tif,14.090276920822324,88.3612999810269,20.454587928707713
IMG_00094.tif,14.090276920822324,88.3612999810269,20.454587928707713
IMG_00095.tif,14.090276920822324,88.3612999810269,20.454587928707713
IMG_00096.tif,20.215034353540734,71.35339395905206,19.666463772162505
IMG_00097.tif,20.215034353540734,71.35339395905206,19.666463772162505
IMG_00098.tif,20.215034353540734,71.35339395905206,19.666463772162505
IMG_00099.tif,20.215034353540734,71.35339395905206,19.666463772162505
IMG_00100.tif,20.215034353540734,71.35339395905206,19.666463772162505
IMG_00101.tif,14.981234361549813,86.65391080490183,20.68670668714226
IMG_00102.tif,14.981234361549813,86.65391080490183,20.68670668714226
IMG_00103.tif,14.981234361549813,86.65391080490183,20.68670668714226
IMG_00104.tif,14.981234361549813,86.65391080490183,20.68670668714226
IMG_00105.tif,14.981234361549813,86.65391080490183,20.68670668714226
IMG_00106.tif,14.535755641186068,89.32665134299417,20.865818224908168
IMG_00107.tif,14.535755641186068,89.32665134299417,20.865818224908168
IMG_00108.tif,14.535755641186068,89.32665134299417,20.865818224908168
IMG_00109.tif,14.535755641186068,89.32665134299417,20.865818224908168
