image_id,pa_deg,fl_mm,mt_mm
IMG_00001.tif,15.184999382992077,75.47940218342785,19.330887655063243
IMG_00002.tif,15.984075382143317,75.02940323859481,19.838985876384164
IMG_00003.tif,16.783151381294555,74.57940429376177,20.34708409770509
IMG_00004.tif,18.356927962172986,75.34282267503376,20.683339578166557
IMG_00005.tif,18.356927962172986,74.57940429376177,21.162669861682872
IMG_00006.tif,19.902417449190285,72.49917433740022,21.83459056860331
IMG_00007.tif,19.902417449190285,72.49917433740022,21.83459056860331
IMG_00008.tif,18.356927962172986,75.34282267503376,21.83459056860331
IMG_00009.tif,18.356927962172986,72.49917433740022,19.72456660837439
IMG_00010.tif,15.184999382992077,78.24710708223043,19.72456660837439
IMG_00011.tif,15.184999382992077,78.24710708223043,19.72456660837439
IMG_00012.tif,18.356927962172986,71.71356061610078,19.72456660837439
IMG_00013.tif,19.44,65.4584542897603,19.760526695850047
IMG_00014.tif,19.44,65.4584542897603,19.818979111144433
IMG_00015.tif,19.44,65.4584542897603,20.072528133098615
IMG_00016.tif,16.783151381294555,73.86132742896184,20.463167447522316
IMG_00017.tif,16.783151381294555,73.86132742896184,20.463167447522316
IMG_00018.tif,16.783151381294555,76.94386626720272,20.463167447522316
IMG_00019.tif,16.783151381294555,73.86132742896184,19.442640321953256
IMG_00020.tif,16.783151381294555,71.98794842221123,19.442640321953256
IMG_00021.tif,16.783151381294555,71.98794842221123,19.442640321953256
IMG_00022.tif,16.783151381294555,74.46370576189008,20.05224844378395
IMG_00023.tif,16.783151381294555,74.46370576189008,20.334015090067386
IMG_00024.tif,18.356927962172986,76.3014144645211,21.215897018713093
IMG_00025.tif,18.356927962172986,76.3014144645211,21.215897018713093
IMG_00026.tif,18.356927962172986,76.3014144645211,21.215897018713093
IMG_00027.tif,18.356927962172986,76.3014144645211,20.745832735898297
IMG_00028.tif,18.356927962172986,76.3014144645211,20.58563609720948
IMG_00029.tif,16.783151381294555,78.07111755760661,20.436076632096743
IMG_00030.tif,16.783151381294555,81.09671740539088,20.436076632096743
IMG_00031.tif,16.783151381294555,81.09671740539088,20.588792671393797
IMG_00032.tif,16.783151381294555,81.09671740539088,20.588792671393797
